id,med_income
1500000US120190301022,32015
1500000US120330035052,32012
1500000US120110601282,32010
1500000US120190312002,32007
1500000US120299701023,32000
1500000US121319504003,32000
1500000US120570065023,31997
1500000US120710205011,31996
1500000US120990060101,31993
1500000US120110906021,31991
1500000US120210101021,31991
1500000US120990048181,31987
1500000US120110503081,31981
1500000US120111002021,31981
1500000US120570036003,31964
1500000US120111001012,31952
1500000US120090684002,31944
1500000US120150103023,31944
1500000US120860017031,31944
1500000US121030207003,31944
1500000US120990017001,31940
1500000US120830006041,31938
1500000US120570116075,31932
1500000US121170209034,31922
1500000US120779502001,31920
1500000US120860103004,31917
1500000US120860065031,31914
1500000US120210107013,31912
1500000US120310104011,31904
1500000US120860010044,31902
1500000US120310158023,31894
1500000US120479602002,31892
1500000US120730007002,31892
1500000US120990002131,31892
1500000US121270830032,31891
1500000US120174501021,31890
1500000US121010310072,31890
1500000US120879704002,31887
1500000US120530411051,31886
1500000US120860054051,31886
1500000US121030245131,31881
1500000US121030229011,31875
1500000US121030285002,31875
1500000US120710014016,31864
1500000US121113821114,31863
1500000US121050138013,31860
1500000US121030219004,31857
1500000US120860057032,31856
1500000US120710017071,31844
1500000US121030251111,31844
1500000US120990043004,31838
1500000US120010019021,31833
1500000US120330003002,31827
1500000US120759703012,31818
1500000US120860089024,31818
1500000US120010008091,31815
1500000US121050123051,31810
1500000US120111001051,31806
1500000US120270103011,31806
1500000US120570138031,31799
1500000US121030248031,31793
1500000US120070001002,31786
1500000US120570126001,31786
1500000US120690301073,31786
1500000US120860064024,31786
1500000US121030269042,31786
1500000US121150011011,31779
1500000US120950151062,31774
1500000US120610508072,31769
1500000US121050120032,31767
1500000US120860089062,31761
1500000US121150023021,31758
1500000US121270906001,31757
1500000US120610509022,31750
1500000US120710006004,31750
1500000US120530416002,31742
1500000US120110916002,31740
1500000US121319502002,31736
1500000US120310114002,31719
1500000US120499701021,31719
1500000US120570114122,31715
1500000US121030216001,31705
1500000US121199104021,31701
1500000US120210104201,31696
1500000US120860020041,31689
1500000US120111007005,31681
1500000US121010305021,31673
1500000US120710403143,31667
1500000US120860007071,31667
1500000US120860109001,31667
1500000US120990052021,31667
1500000US120990076151,31667
1500000US121113814023,31667
1500000US120830012061,31653
1500000US121030250152,31646
1500000US121030283002,31641
1500000US120730023041,31638
1500000US120830006051,31638
1500000US120110308014,31635
1500000US120710006003,31635
1500000US120970418001,31635
1500000US120860178001,31625
1500000US121319503013,31610
1500000US120110703223,31596
1500000US120310021011,31591
1500000US120990037004,31588
1500000US120110311021,31587
1500000US120570118044,31579
1500000US120174502013,31571
1500000US120110423022,31563
1500000US120330001002,31563
1500000US120570102141,31563
1500000US120860009012,31563
1500000US120879707002,31563
1500000US121339701031,31550
1500000US120570008001,31546
1500000US121050142032,31545
1500000US120970422003,31541
1500000US120860105003,31538
1500000US120310027013,31528
1500000US120990013022,31528
1500000US120150206012,31522
1500000US121010330082,31522
1500000US121113809023,31520
1500000US120950133002,31518
1500000US120950169032,31505
1500000US120330010011,31500
1500000US120390207012,31500
1500000US120690308034,31500
1500000US120860039131,31500
1500000US120310112002,31496
1500000US120110503072,31490
1500000US120110430021,31489
1500000US120330023003,31471
1500000US121010326022,31470
1500000US120459601002,31469
1500000US120559613013,31463
1500000US121170217052,31463
1500000US120570026002,31458
1500000US120970420001,31457
1500000US120110604012,31444
1500000US121150011014,31439
1500000US120530406012,31433
1500000US120970417001,31429
1500000US121010314042,31429
1500000US120990062031,31426
1500000US120010022092,31424
1500000US120231108003,31420
1500000US120110307051,31417
1500000US121319506036,31405
1500000US120150210021,31403
1500000US120690302061,31397
1500000US120110204061,31385
1500000US120810003042,31384
1500000US120970419001,31378
1500000US120570030003,31375
1500000US120570135032,31375
1500000US121030267035,31371
1500000US121030269122,31371
1500000US121270908052,31369
1500000US120710017072,31368
1500000US120810001031,31364
1500000US120860063012,31361
1500000US120990018012,31357
1500000US120010018032,31354
1500000US120990083011,31354
1500000US120679602003,31339
1500000US121270829033,31332
1500000US120710505002,31324
1500000US120690304111,31321
1500000US120860090062,31319
1500000US121079514023,31316
1500000US120310149021,31313
1500000US121030285001,31313
1500000US120990030001,31306
1500000US121010310111,31302
1500000US121030242004,31302
1500000US120150305033,31291
1500000US121113816032,31268
1500000US120010018061,31250
1500000US120110904041,31250
1500000US120530405022,31250
1500000US120570004023,31250
1500000US120570101071,31250
1500000US120570135041,31250
1500000US120810001063,31250
1500000US120950183003,31250
1500000US120990059441,31250
1500000US121010314081,31250
1500000US121010324023,31250
1500000US121050138021,31250
1500000US121170220051,31250
1500000US121239504001,31250
1500000US120990040072,31240
1500000US120111002023,31234
1500000US120010015213,31231
1500000US120860049021,31231
1500000US120330030001,31230
1500000US120950174004,31228
1500000US120860007093,31225
1500000US120310139011,31215
1500000US120830025031,31200
1500000US120990015003,31198
1500000US120690301023,31184
1500000US120860010042,31178
1500000US121050126012,31176
1500000US121030244082,31174
1500000US121030249011,31167
1500000US121079510003,31167
1500000US120090713223,31165
1500000US120860057012,31152
1500000US120950122011,31139
1500000US120310155023,31136
1500000US120330036144,31136
1500000US120570141042,31136
1500000US121170221012,31135
1500000US120330040003,31133
1500000US121010327001,31131
1500000US120299701013,31125
1500000US120910208001,31118
1500000US120990047041,31111
1500000US120950142001,31108
1500000US120390208004,31101
1500000US120570135033,31100
1500000US120130101001,31096
1500000US120111001014,31083
1500000US121130106002,31078
1500000US120990019072,31076
1500000US120010016031,31071
1500000US120879706002,31071
1500000US120310143312,31065
1500000US120110433022,31063
1500000US120174515022,31061
1500000US120570046003,31053
1500000US121030202062,31048
1500000US120110202111,31047
1500000US120860100052,31047
1500000US120090714001,31042
1500000US120570135042,31042
1500000US120950183002,31042
1500000US120860178003,31039
1500000US120860041031,31035
1500000US120110905043,31029
1500000US120950134032,31029
1500000US120990050001,31029
1500000US120990067001,31029
1500000US120110104022,31010
1500000US120990078332,31007
1500000US120860058021,31000
1500000US120730021032,30995
1500000US120090645002,30987
1500000US121010301011,30987
1500000US120110103071,30982
1500000US120990068011,30982
1500000US120810002011,30972
1500000US121050152004,30972
1500000US120791101001,30966
1500000US120990078331,30966
1500000US121030269134,30966
1500000US120860044051,30964
1500000US121219703011,30960
1500000US120570019001,30950
1500000US120830006043,30938
1500000US120990077441,30938
1500000US121030245102,30917
1500000US121050130023,30915
1500000US120570129001,30909
1500000US120810007051,30904
1500000US121050122044,30901
1500000US121030219003,30898
1500000US120030401022,30886
1500000US121150027211,30881
1500000US120570116055,30867
1500000US120810015023,30857
1500000US120690311022,30838
1500000US120310126023,30833
1500000US120459602003,30833
1500000US121010330102,30827
1500000US120090652012,30824
1500000US120110701012,30820
1500000US121270818001,30809
1500000US120110433021,30804
1500000US120310158012,30798
1500000US120710003022,30789
1500000US120570068011,30781
1500000US120860120004,30769
1500000US120850010002,30766
1500000US120990028004,30759
1500000US120310162002,30750
1500000US121130106004,30750
1500000US120570009022,30746
1500000US120990040081,30739
1500000US120110204134,30729
1500000US120990049043,30721
1500000US120690302044,30714
1500000US120860106094,30714
1500000US120559603004,30703
1500000US120850012001,30703
1500000US120910220011,30703
1500000US120610507052,30694
1500000US121113807002,30692
1500000US120110601241,30688
1500000US120310001001,30688
1500000US120110801021,30686
1500000US120530409011,30684
1500000US121079511002,30673
1500000US120559605011,30671
1500000US120110601053,30669
1500000US120310013001,30669
1500000US120970422001,30664
1500000US120570027004,30662
1500000US121050142031,30647
1500000US120570119042,30637
1500000US120570045005,30625
1500000US120830021001,30625
1500000US120950176002,30608
1500000US121270825101,30607
1500000US120110918022,30600
1500000US121010317083,30587
1500000US120110604032,30566
1500000US120530414011,30560
1500000US121239502004,30556
1500000US120070004001,30548
1500000US121050156003,30545
1500000US120110604033,30536
1500000US121199104012,30527
1500000US121079505005,30511
1500000US120710011014,30505
1500000US120310159231,30500
1500000US120860090061,30492
1500000US120860006052,30486
1500000US120990033001,30486
1500000US120860051041,30481
1500000US120860064012,30469
1500000US120860010062,30462
1500000US120950182001,30461
1500000US121170208115,30450
1500000US120090652024,30449
1500000US120459602004,30439
1500000US120860004121,30435
1500000US120174502012,30430
1500000US120860105002,30423
1500000US120330006001,30417
1500000US120860009013,30417
1500000US120860099051,30417
1500000US120950134061,30417
1500000US120950147013,30417
1500000US120050002022,30409
1500000US120710302025,30395
1500000US120830008012,30395
1500000US120860004112,30395
1500000US120174515011,30375
1500000US120150103012,30368
1500000US121050122064,30368
1500000US121010311022,30363
1500000US120570135053,30362
1500000US120710803002,30357
1500000US120710302042,30347
1500000US120110204132,30333
1500000US120110905041,30333
1500000US120830006042,30325
1500000US120830014022,30319
1500000US120860100151,30318
1500000US121270825062,30317
1500000US120110603033,30313
1500000US121150011024,30313
1500000US121270825102,30309
1500000US120710015023,30307
1500000US120830014021,30306
1500000US120090642012,30288
1500000US120860030033,30265
1500000US121079513001,30263
1500000US120110603041,30250
1500000US121030281041,30250
1500000US120499703002,30240
1500000US120530412043,30238
1500000US121030206002,30231
1500000US120860083093,30227
1500000US120310107002,30224
1500000US120830007011,30221
1500000US120570119062,30217
1500000US120110310013,30208
1500000US120759707003,30208
1500000US120090713361,30204
1500000US121030264005,30200
1500000US120299701021,30194
1500000US120570028001,30192
1500000US121010310132,30192
1500000US120110302012,30185
1500000US120860039112,30185
1500000US120110305002,30182
1500000US120810019042,30179
1500000US120860069005,30179
1500000US121150001021,30179
1500000US121030268202,30172
1500000US120310006003,30167
1500000US120330012022,30167
1500000US120710005041,30162
1500000US120710106022,30156
1500000US120710403083,30156
1500000US120990040131,30156
1500000US121270808042,30147
1500000US120690303081,30146
1500000US120860006032,30139
1500000US120860013014,30136
1500000US120110601122,30115
1500000US120210102102,30114
1500000US120860003013,30114
1500000US121030254133,30109
1500000US121199103003,30104
1500000US120860005032,30102
1500000US120110911001,30096
1500000US120310120001,30087
1500000US121010310121,30078
1500000US120090652353,30074
1500000US120570033001,30069
1500000US120174512001,30060
1500000US120110915003,30058
1500000US120860007062,30050
1500000US120090646022,30033
1500000US121150002003,30024
1500000US120110507021,30017
1500000US120570116124,30000
1500000US120632102001,30000
1500000US120710208004,30000
1500000US120710403085,30000
1500000US120710701013,30000
1500000US120860006013,30000
1500000US120860055014,30000
1500000US120860134001,30000
1500000US121010302021,30000
1500000US121030208003,30000
1500000US121030265001,30000
1500000US121050120021,30000
1500000US121150026032,30000
1500000US121199113013,30000
1500000US120530402022,29985
1500000US120860093082,29981
1500000US120910226001,29980
1500000US120950138012,29967
1500000US121030253043,29965
1500000US120110413001,29953
1500000US121270825112,29943
1500000US120860146002,29942
1500000US120632103002,29934
1500000US121050117042,29934
1500000US120110503111,29932
1500000US121050128041,29931
1500000US120570118024,29922
1500000US120860043033,29921
1500000US120759701011,29917
1500000US120110602111,29911
1500000US120570104021,29901
1500000US120860070013,29896
1500000US120570035003,29886
1500000US121199107002,29875
1500000US121030253082,29853
1500000US121170202021,29850
1500000US120210106053,29849
1500000US120860106133,29848
1500000US120110412001,29844
1500000US120950168042,29840
1500000US120110411002,29837
1500000US121130105023,29825
1500000US120010010002,29821
1500000US120570008002,29821
1500000US121050142013,29821
1500000US121030243023,29816
1500000US120860045006,29808
1500000US120860008054,29800
1500000US121079503005,29800
1500000US121050153011,29796
1500000US120010019084,29792
1500000US120090697002,29779
1500000US120860008051,29775
1500000US120860047025,29773
1500000US121010314013,29773
1500000US121270829021,29773
1500000US120330035073,29770
1500000US120330011044,29758
1500000US120950117011,29757
1500000US120111103404,29754
1500000US121030272105,29750
1500000US121050126011,29732
1500000US120860055013,29722
1500000US121150017032,29722
1500000US120860093141,29716
1500000US121010314041,29714
1500000US120990059432,29712
1500000US121030242003,29712
1500000US120110413002,29706
1500000US120110502041,29705
1500000US120830012042,29702
1500000US121030287002,29697
1500000US120710007001,29688
1500000US120830011044,29688
1500000US120860202001,29688
1500000US120970423003,29688
1500000US120130103004,29679
1500000US120390207023,29674
1500000US120710006002,29669
1500000US120810005031,29669
1500000US120860008053,29669
1500000US120730019011,29661
1500000US120860099042,29655
1500000US120690304095,29654
1500000US120570009021,29647
1500000US120810008052,29632
1500000US120010010004,29630
1500000US120710403053,29625
1500000US120759701023,29616
1500000US120110603032,29611
1500000US120690306022,29611
1500000US121150027213,29607
1500000US120950166021,29604
1500000US120860012061,29601
1500000US120330035083,29598
1500000US120690304093,29598
1500000US120330001001,29597
1500000US120830010031,29597
1500000US120559602004,29583
1500000US120860108023,29583
1500000US120510003003,29575
1500000US120860002025,29574
1500000US120990072031,29572
1500000US120110601242,29558
1500000US120990048161,29549
1500000US120830026013,29548
1500000US120990082011,29531
1500000US120570025001,29519
1500000US120090652342,29505
1500000US120860108022,29505
1500000US120860089021,29500
1500000US120990040124,29490
1500000US120570029002,29485
1500000US121030241004,29460
1500000US120950143022,29450
1500000US121010318062,29449
1500000US120990014042,29444
1500000US121050117212,29423
1500000US120990049032,29422
1500000US120710105024,29421
1500000US120530413022,29417
1500000US120860083081,29413
1500000US121010302041,29412
1500000US120390205001,29398
1500000US120830001002,29398
1500000US121010302032,29397
1500000US120330028012,29394
1500000US120110427003,29390
1500000US121050130022,29385
1500000US120090650211,29381
1500000US120479601005,29375
1500000US120559608003,29375
1500000US120990048171,29375
1500000US120990083022,29375
1500000US121010310122,29375
1500000US121050122043,29375
1500000US121270818002,29359
1500000US121050127002,29358
1500000US121113804005,29356
1500000US120690301022,29355
1500000US120090652341,29330
1500000US120570112042,29329
1500000US120910220013,29329
1500000US120810007041,29325
1500000US120860097051,29318
1500000US120530410043,29315
1500000US120990077443,29309
1500000US121270824053,29301
1500000US120710206003,29297
1500000US120570070022,29286
1500000US120860059023,29286
1500000US120570108182,29281
1500000US121030233002,29276
1500000US120130103002,29274
1500000US120570116132,29271
1500000US120850009012,29265
1500000US120310134042,29259
1500000US121030256021,29258
1500000US121170222082,29257
1500000US120970435004,29254
1500000US121270824041,29253
1500000US120950117013,29250
1500000US120860002091,29239
1500000US121030261012,29236
1500000US120860070011,29219
1500000US120570029003,29211
1500000US120610502001,29205
1500000US120860003015,29196
1500000US120860109002,29191
1500000US120990060091,29189
1500000US120110503062,29177
1500000US120830002001,29167
1500000US120111002022,29158
1500000US120310155021,29156
1500000US120710503084,29156
1500000US120690302042,29155
1500000US120939104012,29154
1500000US121010304062,29154
1500000US120690311023,29153
1500000US120860042041,29138
1500000US121030253052,29136
1500000US120950113002,29127
1500000US120939102013,29125
1500000US121030229023,29125
1500000US121113822001,29125
1500000US120174502011,29111
1500000US120860004021,29107
1500000US120879713003,29107
1500000US120910233035,29107
1500000US121150010001,29100
1500000US121270904003,29091
1500000US120860006042,29077
1500000US120310157003,29076
1500000US120310115001,29071
1500000US120510004024,29063
1500000US120690313055,29063
1500000US120950164061,29063
1500000US121030268043,29041
1500000US120090713322,29028
1500000US120970410014,29028
1500000US120570103031,29025
1500000US120679602004,29023
1500000US120860057011,29023
1500000US120174516024,29022
1500000US120110904013,29017
1500000US120860114042,29016
1500000US120110408022,29006
1500000US120950183001,29000
1500000US121079502014,29000
1500000US120950137011,28997
1500000US121113809022,28990
1500000US120710502092,28972
1500000US120810002022,28963
1500000US120950141002,28958
1500000US120990053001,28958
1500000US121050107014,28958
1500000US120310139043,28929
1500000US120430002004,28929
1500000US120690312051,28929
1500000US120830027023,28925
1500000US121030207002,28920
1500000US121270818003,28920
1500000US120860058012,28917
1500000US120950169072,28909
1500000US120231109013,28906
1500000US120570112062,28906
1500000US120530409012,28904
1500000US120570118033,28879
1500000US120860090151,28875
1500000US120990010043,28875
1500000US120559603002,28864
1500000US120860136001,28854
1500000US120860063021,28848
1500000US121050136003,28846
1500000US120570138012,28839
1500000US120174502021,28833
1500000US120830005011,28833
1500000US120830012071,28822
1500000US120050025002,28803
1500000US120570138011,28798
1500000US121010324011,28793
1500000US120310108003,28790
1500000US120330037003,28788
1500000US121010329022,28788
1500000US120570108162,28778
1500000US120310105004,28775
1500000US121199107003,28772
1500000US120530402023,28760
1500000US120570010022,28750
1500000US120710016022,28750
1500000US120939101021,28750
1500000US120990015002,28750
1500000US120990020062,28750
1500000US121050108002,28750
1500000US121170202011,28750
1500000US120730015001,28716
1500000US120710003023,28712
1500000US121030269112,28711
1500000US120860084172,28710
1500000US120860009021,28707
1500000US120010005004,28705
1500000US120710005032,28702
1500000US120110103041,28689
1500000US120860111014,28686
1500000US121050134002,28686
1500000US120690301021,28682
1500000US120530404003,28681
1500000US121050104023,28676
1500000US120860017013,28670
1500000US120950135081,28662
1500000US120050020002,28659
1500000US120559612001,28640
1500000US121319501015,28636
1500000US121199105003,28625
1500000US120310134032,28624
1500000US120150207003,28622
1500000US120860112024,28611
1500000US120810003053,28609
1500000US121030220002,28607
1500000US120010007004,28600
1500000US121010310131,28587
1500000US120950134051,28581
1500000US120570132071,28571
1500000US120690305044,28571
1500000US120860077043,28571
1500000US120110204121,28568
1500000US121079514021,28558
1500000US121270906003,28542
1500000US120860100111,28531
1500000US120110410002,28529
1500000US120570120022,28528
1500000US120810001061,28511
1500000US120710012011,28510
1500000US120310119013,28500
1500000US121050145022,28500
1500000US120860042052,28484
1500000US120990037002,28481
1500000US120110912011,28470
1500000US121010318073,28466
1500000US120690304092,28464
1500000US121030272092,28462
1500000US121030250171,28454
1500000US120860007052,28438
1500000US121010314063,28438
1500000US121010314071,28438
1500000US120860006012,28427
1500000US120690302072,28419
1500000US120950146012,28395
1500000US120050018001,28393
1500000US120110701013,28393
1500000US120111008011,28393
1500000US120990042022,28385
1500000US120990075043,28385
1500000US120710010004,28375
1500000US120570065011,28359
1500000US120860060015,28352
1500000US120310015001,28333
1500000US120350601031,28333
1500000US120632103005,28333
1500000US120860001233,28333
1500000US121030283001,28333
1500000US121090204002,28333
1500000US121030253051,28322
1500000US120860006073,28321
1500000US120860004053,28313
1500000US121270832073,28313
1500000US120710011013,28304
1500000US120570138021,28295
1500000US120860148003,28287
1500000US120379703022,28286
1500000US120510004012,28284
1500000US121079509002,28283
1500000US120990046023,28281
1500000US121050141054,28276
1500000US120570136022,28250
1500000US121319505011,28241
1500000US120174506012,28239
1500000US120950175032,28237
1500000US120850010001,28235
1500000US120110604023,28234
1500000US120710005042,28229
1500000US120860110033,28227
1500000US120950116003,28220
1500000US120090621072,28214
1500000US120030401021,28209
1500000US120810003092,28197
1500000US120970438003,28182
1500000US120860022024,28173
1500000US121113818021,28162
1500000US120310028014,28147
1500000US120559604004,28145
1500000US120010017012,28125
1500000US120090685022,28125
1500000US120150208001,28125
1500000US120310172001,28125
1500000US120860012042,28125
1500000US120950135051,28125
1500000US120950163021,28125
1500000US121030251112,28125
1500000US120860105007,28108
1500000US120310002002,28102
1500000US120330013002,28083
1500000US120090651233,28077
1500000US120110104021,28074
1500000US120860010045,28071
1500000US121079507002,28056
1500000US121270820001,28050
1500000US120270101012,28036
1500000US120570108141,28002
1500000US120990057022,27996
1500000US120860014011,27994
1500000US120710401221,27992
1500000US120810007043,27979
1500000US120050017001,27969
1500000US121030271011,27956
1500000US120570001024,27946
1500000US120570017005,27946
1500000US120710102031,27941
1500000US120860098082,27938
1500000US121010310102,27920
1500000US120530404001,27917
1500000US121150004061,27917
1500000US120830005022,27891
1500000US120864901001,27891
1500000US120110417003,27885
1500000US120860020032,27885
1500000US121050148041,27879
1500000US120632106004,27875
1500000US121050120022,27865
1500000US120110502073,27862
1500000US120110303011,27861
1500000US120990040091,27857
1500000US121010317012,27857
1500000US120830011041,27848
1500000US121050125023,27823
1500000US120860004113,27813
1500000US120860059011,27813
1500000US120210106012,27808
1500000US120210111023,27808
1500000US120430001001,27803
1500000US120910204002,27788
1500000US120570025003,27774
1500000US120990052031,27770
1500000US120860006022,27763
1500000US120990059311,27763
1500000US120174503031,27745
1500000US120990010044,27734
1500000US120111008012,27730
1500000US120860055012,27717
1500000US120330020002,27716
1500000US120791104001,27716
1500000US120990058102,27714
1500000US120860007121,27713
1500000US121170211002,27708
1500000US120310029014,27679
1500000US120530404002,27672
1500000US120710203004,27670
1500000US120110503101,27667
1500000US120111005011,27656
1500000US120990024001,27656
1500000US121170221014,27644
1500000US120860057044,27635
1500000US120860039133,27632
1500000US120174508001,27619
1500000US120730021031,27611
1500000US120860036025,27599
1500000US120570126003,27586
1500000US120950184003,27578
1500000US120570112045,27545
1500000US121050131021,27544
1500000US120390203002,27542
1500000US120110204093,27539
1500000US121270906004,27523
1500000US120150102003,27500
1500000US120710403112,27500
1500000US120830023022,27500
1500000US121150003003,27500
1500000US121319502004,27482
1500000US120110203021,27472
1500000US120050012001,27457
1500000US120570124021,27456
1500000US120110433012,27455
1500000US120310025024,27455
1500000US120710205023,27453
1500000US121030246021,27452
1500000US120231105005,27443
1500000US120860001235,27443
1500000US120510003004,27442
1500000US120860044034,27431
1500000US120210108023,27428
1500000US120990059392,27426
1500000US120810011043,27419
1500000US120174517002,27404
1500000US120310118001,27404
1500000US121030205004,27399
1500000US121030219005,27396
1500000US120990060072,27391
1500000US120860001242,27390
1500000US121050131031,27386
1500000US121030268182,27379
1500000US120939101022,27375
1500000US121030247012,27375
1500000US120570002022,27367
1500000US120090685021,27361
1500000US120570130021,27361
1500000US120010018023,27344
1500000US120990047044,27344
1500000US120110903011,27336
1500000US120110903024,27335
1500000US120860004123,27332
1500000US121150012022,27330
1500000US120710108024,27321
1500000US120860093142,27319
1500000US121010305023,27319
1500000US120310152001,27316
1500000US120570015002,27308
1500000US121010304041,27308
1500000US120419502022,27300
1500000US120110408011,27292
1500000US120990031024,27285
1500000US120310157002,27281
1500000US120559601021,27279
1500000US120310158021,27274
1500000US120860090232,27254
1500000US120210113021,27250
1500000US120730006002,27250
1500000US121030206004,27241
1500000US120730021011,27235
1500000US120710105023,27234
1500000US120910233042,27234
1500000US120499702012,27232
1500000US121010303012,27228
1500000US120990045004,27227
1500000US120310027022,27224
1500000US120710201021,27224
1500000US120860003012,27222
1500000US120990019133,27220
1500000US121113806003,27220
1500000US121010308002,27216
1500000US120990045002,27214
1500000US120110433023,27212
1500000US120110503112,27207
1500000US120990059223,27206
1500000US121270823011,27202
1500000US120174506021,27188
1500000US120110308012,27183
1500000US120860050022,27174
1500000US121270925003,27170
1500000US120530412041,27167
1500000US121270822013,27164
1500000US120950145032,27159
1500000US120830012052,27156
1500000US120310143111,27139
1500000US120860002121,27135
1500000US120610506041,27134
1500000US121010312062,27128
1500000US120990059333,27125
1500000US120990059342,27125
1500000US120310026003,27121
1500000US120860090293,27120
1500000US120570042002,27115
1500000US121030263004,27110
1500000US120950135121,27108
1500000US120174513002,27105
1500000US120990059332,27105
1500000US120860111013,27104
1500000US120990052032,27104
1500000US120570133224,27103
1500000US120610509043,27092
1500000US120939105003,27083
1500000US121270829023,27078
1500000US120110917012,27073
1500000US120990040093,27067
1500000US121113805002,27067
1500000US120310002003,27059
1500000US120730011013,27059
1500000US121030255033,27056
1500000US120310103041,27054
1500000US120174517001,27051
1500000US120530413021,27049
1500000US121010302031,27049
1500000US121030268181,27045
1500000US120860003062,27031
1500000US120950135031,27027
1500000US120860054062,27023
1500000US121010310091,27019
1500000US120110306002,27014
1500000US120850009022,27010
1500000US120110503121,27009
1500000US120860009023,27006
1500000US120860136003,27000
1500000US121010314011,27000
1500000US120570141081,26997
1500000US120950154023,26989
1500000US120570035002,26985
1500000US120860114043,26984
1500000US121270817002,26976
1500000US120310167223,26970
1500000US120690305024,26968
1500000US120090647005,26964
1500000US120860020013,26964
1500000US121010327002,26955
1500000US120570110154,26944
1500000US120570119026,26944
1500000US120850014081,26944
1500000US121239503005,26929
1500000US120559616031,26926
1500000US120990062032,26926
1500000US121219701003,26923
1500000US120459601004,26914
1500000US120860006014,26913
1500000US121030273152,26912
1500000US120110601171,26908
1500000US120950135101,26904
1500000US121050126022,26902
1500000US120990047042,26890
1500000US120270103012,26875
1500000US120510002003,26875
1500000US120570014002,26875
1500000US120690301051,26875
1500000US120939102011,26875
1500000US120990059341,26875
1500000US121050129001,26844
1500000US120610504023,26842
1500000US121050117043,26842
1500000US120570127023,26838
1500000US120990011021,26838
1500000US121030250151,26834
1500000US120990080011,26823
1500000US120950164071,26798
1500000US120610508083,26797
1500000US120860050012,26795
1500000US120990059303,26795
1500000US120810013001,26793
1500000US120690308061,26786
1500000US120970416003,26786
1500000US120860001241,26776
1500000US120950176003,26774
1500000US120110705023,26771
1500000US120390207021,26759
1500000US120860007112,26753
1500000US120010022181,26750
1500000US120310003003,26750
1500000US120570020003,26750
1500000US120860009024,26750
1500000US121079508002,26750
1500000US120990078122,26742
1500000US120810006011,26739
1500000US121010330122,26739
1500000US120830015001,26731
1500000US121050139012,26731
1500000US120810003062,26727
1500000US121079512002,26726
1500000US120570103053,26705
1500000US121170208063,26701
1500000US120174510005,26696
1500000US120310122002,26694
1500000US121270812002,26694
1500000US120710206001,26675
1500000US120860072004,26667
1500000US121050153012,26667
1500000US120530401013,26653
1500000US120174501023,26649
1500000US120860005014,26645
1500000US121030246023,26635
1500000US120710011022,26633
1500000US120270102002,26625
1500000US120860050021,26618
1500000US120810003063,26610
1500000US120730020031,26607
1500000US120860066026,26607
1500000US121030249024,26604
1500000US120570137032,26587
1500000US121010318041,26587
1500000US120950121001,26586
1500000US120110416004,26579
1500000US120860050011,26575
1500000US120110804022,26571
1500000US120110201032,26563
1500000US121270829031,26554
1500000US120990068021,26553
1500000US121030201014,26553
1500000US120860067051,26548
1500000US120860050013,26538
1500000US120010020003,26534
1500000US120310011001,26528
1500000US120310104022,26516
1500000US121170209032,26514
1500000US120570050001,26509
1500000US120310003002,26500
1500000US120850005011,26500
1500000US120860071011,26500
1500000US121030250191,26500
1500000US120010018021,26497
1500000US121010309013,26493
1500000US120860029002,26488
1500000US120310167251,26484
1500000US120860064023,26484
1500000US121010310051,26477
1500000US120570020002,26467
1500000US120860090153,26464
1500000US120710103021,26458
1500000US120730004001,26458
1500000US120110307052,26453
1500000US121030284022,26447
1500000US120860039154,26441
1500000US120110104031,26430
1500000US120570071021,26429
1500000US121050115013,26429
1500000US120570018004,26417
1500000US121030264003,26411
1500000US120310002001,26406
1500000US120610501002,26406
1500000US120791103023,26406
1500000US120990062022,26406
1500000US121270817003,26406
1500000US121050112022,26402
1500000US120990029002,26394
1500000US120860058023,26393
1500000US120860001234,26389
1500000US120990080021,26384
1500000US120860022022,26378
1500000US120330028011,26375
1500000US120710302041,26375
1500000US121170205003,26375
1500000US121010309012,26364
1500000US120310171001,26362
1500000US120310012002,26360
1500000US120110104033,26354
1500000US120990052022,26352
1500000US120174502024,26346
1500000US121030212003,26346
1500000US121010311021,26345
1500000US120950189002,26343
1500000US121030203011,26343
1500000US120570019002,26341
1500000US120850014041,26339
1500000US121030271012,26339
1500000US120499704004,26335
1500000US120860107042,26318
1500000US120850008002,26316
1500000US121090211012,26300
1500000US120860044033,26298
1500000US120570010011,26288
1500000US120830006022,26283
1500000US120860057013,26280
1500000US120570108132,26278
1500000US120860114034,26267
1500000US120570001011,26266
1500000US120110415001,26250
1500000US120530402012,26250
1500000US120570044001,26250
1500000US120610504012,26250
1500000US120860003053,26250
1500000US121030279011,26250
1500000US120570014001,26230
1500000US120950146051,26229
1500000US121030215002,26223
1500000US120860090273,26206
1500000US120559601031,26205
1500000US120570055003,26196
1500000US120310114001,26190
1500000US121030266012,26172
1500000US120090652351,26167
1500000US120479603002,26154
1500000US120950174003,26144
1500000US121050142034,26138
1500000US120830004021,26122
1500000US121270910161,26120
1500000US121270809024,26118
1500000US121050147012,26106
1500000US120860002201,26098
1500000US121150004062,26096
1500000US120850014071,26092
1500000US120050003001,26086
1500000US120860095012,26084
1500000US121050111002,26078
1500000US120310029023,26071
1500000US120690305031,26071
1500000US120860100112,26068
1500000US120879721002,26063
1500000US120632109001,26053
1500000US120110603031,26042
1500000US120190309032,26042
